Stock,BackDays,Zhisun_day,Zhisun_price,IsFixZhisunPrice,EachStockTradeQuantity,VolAbs,LastTradeType,UpOpenFlag,DownOpenFlag,ExecTFlag,BuyLeft,SellLeft,VolUp1,VolUp2,VolUp3,VolDown4,VolDown5,VolDown6,SpecialZhisunFlag,SpecialZhisunPrice,SpecialZhisunDay,OpenTradeType,OpenTradeQuantity,OpenTradePrice,OpenTradeId,ZhisunFlag,DailyStartPosition
601229.SH,25,60,-1.0,N,300,0.13466632692755473,NV,Close,Close,Y,4,4,0.0,15.694666326927555,0.0,0.0,15.425333673072446,0.0,N,0,0,NV,0,0.0,0,N,500
601288.SH,45,60,-1.0,N,17500,0.05736673196695629,NV,Close,Close,Y,4,4,0.0,3.4473667319669565,0.0,0.0,3.3326332680330437,0.0,N,0,0,NV,0,0.0,0,N,70100
601318.SH,8,60,-1.0,N,4600,0.7925524013425438,NV,Close,Close,Y,4,4,0.0,57.622552401342546,0.0,0.0,56.03744759865745,0.0,N,0,0,NV,0,0.0,0,N,100
601328.SH,45,60,-1.0,N,12100,0.05547636968332977,NV,Close,Close,Y,4,4,0.0,5.7354763696833295,0.0,0.0,5.62452363031667,0.0,N,0,0,NV,0,0.0,0,N,48500
601336.SH,8,60,-1.0,N,300,0.790416002069768,NV,Close,Close,Y,4,4,0.0,42.56041600206977,0.0,0.0,40.979583997930234,0.0,N,0,0,NV,0,0.0,0,N,200
601390.SH,35,60,-1.0,N,0,0.0780086099619803,NV,Close,Close,N,4,4,0.0,7.54800860996198,0.0,0.0,7.39199139003802,0.0,N,0,0,NV,0,0.0,0,N,0
601398.SH,40,60,-1.0,N,9700,0.06871955894299508,NV,Close,Close,Y,4,4,0.0,5.268719558942995,0.0,0.0,5.131280441057005,0.0,N,0,0,NV,0,0.0,0,N,39000
601601.SH,8,60,-1.0,N,1300,0.78748213177056,NV,Close,Close,Y,4,4,0.0,31.82748213177056,0.0,0.0,30.25251786822944,0.0,N,0,0,NV,0,0.0,0,N,2600
601628.SH,15,60,-1.0,N,700,0.29444226442660265,NV,Close,Close,Y,4,4,0.0,22.504442264426604,0.0,0.0,21.915557735573397,0.0,N,0,0,NV,0,0.0,0,N,700
601668.SH,30,60,-1.0,N,6600,0.1034188238898582,NV,Close,Close,Y,4,4,0.0,7.8334188238898586,0.0,0.0,7.626581176110142,0.0,N,0,0,NV,0,0.0,0,N,18480
601669.SH,35,60,-1.0,N,2000,0.08134953938579415,NV,Close,Close,Y,4,4,0.0,5.531349539385794,0.0,0.0,5.368650460614206,0.0,N,0,0,NV,0,0.0,0,N,8300
601688.SH,15,60,-1.0,N,1400,0.30567801481403767,NV,Close,Close,Y,4,4,0.0,14.655678014814038,0.0,0.0,14.044321985185961,0.0,N,0,0,NV,0,0.0,0,N,5900
601766.SH,35,60,-1.0,N,3200,0.09357374177710541,NV,Close,Close,Y,4,4,0.0,7.703573741777106,0.0,0.0,7.516426258222895,0.0,N,0,0,NV,0,0.0,0,N,12900
601800.SH,25,60,-1.0,N,600,0.1374319635143328,NV,Close,Close,Y,4,4,0.0,11.427431963514332,0.0,0.0,11.152568036485667,0.0,N,0,0,NV,0,0.0,0,N,2100
601818.SH,45,60,-1.0,N,7000,0.05571377773626337,NV,Close,Close,Y,4,4,0.0,3.6757137777362634,0.0,0.0,3.564286222263737,0.0,N,0,0,NV,0,0.0,0,N,28000
601857.SH,34,60,-1.0,N,2600,0.09776751683694411,NV,Close,Close,Y,4,4,0.0,7.807767516836944,0.0,0.0,7.612232483163056,0.0,N,0,0,NV,0,0.0,0,N,5400
601878.SH,22,60,-1.0,N,100,0.1965345828493486,NV,Close,Close,Y,4,4,0.0,8.466534582849349,0.0,0.0,8.07346541715065,0.0,N,0,0,NV,0,0.0,0,N,300
601881.SH,20,60,-1.0,N,200,0.21185817028003218,NV,Close,Close,Y,4,4,0.0,8.111858170280033,0.0,0.0,7.688141829719968,0.0,N,0,0,NV,0,0.0,0,N,700
601985.SH,35,60,-1.0,N,2000,0.08864322277827887,NV,Close,Close,Y,4,4,0.0,5.658643222778279,0.0,0.0,5.4813567772217215,0.0,N,0,0,NV,0,0.0,0,N,4300
601988.SH,55,60,-1.0,N,9100,0.04276952061632736,NV,Close,Close,Y,4,4,0.0,3.6027695206163273,0.0,0.0,3.517230479383673,0.0,N,0,0,NV,0,0.0,0,N,36700
601989.SH,55,60,-1.0,N,4100,0.05039855702042779,NV,Close,Close,Y,4,4,0.0,4.020398557020428,0.0,0.0,3.9196014429795722,0.0,N,0,0,NV,0,0.0,0,N,12400
603993.SH,20,60,-1.0,N,1100,0.20971325435360802,NV,Close,Close,Y,4,4,0.0,6.299713254353608,0.0,0.0,5.880286745646392,0.0,N,0,0,NV,0,0.0,0,N,3500
600309.SH,20,60,-1.0,N,0,0.2401518233253541,NV,Close,Close,N,4,4,0.0,43.380151823325356,0.0,0.0,42.899848176674645,0.0,N,0,0,NV,0,0.0,0,N,0
