Stock,BackDays,Zhisun_day,Zhisun_price,IsFixZhisunPrice,EachStockTradeQuantity,VolAbs,LastTradeType,UpOpenFlag,DownOpenFlag,ExecTFlag,BuyLeft,SellLeft,VolUp1,VolUp2,VolUp3,VolDown4,VolDown5,VolDown6,SpecialZhisunFlag,SpecialZhisunPrice,SpecialZhisunDay,OpenTradeType,OpenTradeQuantity,OpenTradePrice,OpenTradeId,ZhisunFlag,DailyStartPosition
600000.SH,28,60,-1.0,Y,5500,0.1191753231909306,NV,Close,Close,Y,4,4,0.0,10.079175323190931,0.0,0.0,9.84082467680907,0.0,N,0,0,NV,0,0.0,0,N,200
600016.SH,38,60,-1.0,Y,10200,0.0764160564386875,NV,Close,Close,Y,4,4,0.0,6.0764160564386875,0.0,0.0,5.9235839435613125,0.0,N,0,0,NV,0,0.0,0,N,28560
600019.SH,25,60,-1.0,Y,4200,0.15749972637139764,NV,Close,Close,Y,4,4,0.0,8.337499726371398,0.0,0.0,8.022500273628602,0.0,N,0,0,NV,0,0.0,0,N,8400
600028.SH,30,60,-1.0,Y,4600,0.10797182216149416,NV,Close,Close,Y,4,4,0.0,6.537971822161494,0.0,0.0,6.322028177838505,0.0,N,0,0,NV,0,0.0,0,N,4700
600029.SH,20,60,-1.0,Y,1500,0.2183286170724386,NV,Close,Close,Y,4,4,0.0,7.408328617072439,0.0,0.0,6.971671382927561,0.0,N,0,0,NV,0,0.0,0,N,100
600030.SH,17,60,-1.0,Y,3300,0.25034163566568884,NV,Close,Close,Y,4,4,0.0,17.39034163566569,0.0,0.0,16.889658364334313,0.0,N,0,0,NV,0,0.0,0,N,200
600036.SH,12,60,-1.0,Y,4500,0.4352743893398294,NV,Close,Close,Y,4,4,0.0,28.29527438933983,0.0,0.0,27.42472561066017,0.0,N,0,0,NV,0,0.0,0,N,4700
600048.SH,18,60,-1.0,Y,3200,0.25973874351419735,NV,Close,Close,Y,4,4,0.0,11.849738743514198,0.0,0.0,11.330261256485802,0.0,N,0,0,NV,0,0.0,0,N,3200
600050.SH,28,60,-1.0,Y,3900,0.12834738312138919,NV,Close,Close,Y,4,4,0.0,5.27834738312139,0.0,0.0,5.021652616878611,0.0,N,0,0,NV,0,0.0,0,N,15900
600104.SH,15,60,-1.0,Y,1300,0.29659174130584437,NV,Close,Close,Y,4,4,0.0,32.89659174130585,0.0,0.0,32.303408258694155,0.0,N,0,0,NV,0,0.0,0,N,1300
600111.SH,25,60,-1.0,Y,900,0.1388602174455793,NV,Close,Close,Y,4,4,0.0,11.158860217445579,0.0,0.0,10.88113978255442,0.0,N,0,0,NV,0,0.0,0,N,900
600340.SH,10,60,-1.0,Y,500,0.5604480260591984,NV,Close,Close,Y,4,4,0.0,26.4304480260592,0.0,0.0,25.309551973940803,0.0,N,0,0,NV,0,0.0,0,N,100
600518.SH,12,60,-1.0,Y,1000,0.4213335810743147,NV,Close,Close,Y,4,4,0.0,21.781333581074314,0.0,0.0,20.938666418925685,0.0,N,0,0,NV,0,0.0,0,N,2200
600519.SH,3,60,-1.0,Y,200,10.39545583834464,NV,Close,Close,Y,4,4,0.0,742.4654558383447,0.0,0.0,721.6745441616554,0.0,N,0,0,NV,0,0.0,0,N,400
600547.SH,12,60,-1.0,Y,300,0.4153252123090859,NV,Close,Close,Y,4,4,0.0,24.235325212309085,0.0,0.0,23.404674787690915,0.0,N,0,0,NV,0,0.0,0,N,300
600606.SH,30,60,-1.0,Y,1600,0.11502959195713985,NV,Close,Close,Y,4,4,0.0,6.32502959195714,0.0,0.0,6.09497040804286,0.0,N,0,0,NV,0,0.0,0,N,1600
600837.SH,30,60,-1.0,Y,3600,0.1129620375647417,NV,Close,Close,Y,4,4,0.0,9.542962037564742,0.0,0.0,9.317037962435258,0.0,N,0,0,NV,0,0.0,0,N,3600
600887.SH,10,60,-1.0,Y,2600,0.5592086764062472,NV,Close,Close,Y,4,4,0.0,28.149208676406246,0.0,0.0,27.030791323593753,0.0,N,0,0,NV,0,0.0,0,N,200
600919.SH,45,60,-1.0,Y,2900,0.06081328470589408,NV,Close,Close,Y,4,4,0.0,6.430813284705894,0.0,0.0,6.309186715294106,0.0,N,0,0,NV,0,0.0,0,N,2900
600958.SH,20,60,-1.0,Y,1300,0.20001534797041748,NV,Close,Close,Y,4,4,0.0,9.190015347970418,0.0,0.0,8.789984652029583,0.0,N,0,0,NV,0,0.0,0,N,1500
600999.SH,20,60,-1.0,Y,900,0.20063655885722068,NV,Close,Close,Y,4,4,0.0,13.830636558857222,0.0,0.0,13.42936344114278,0.0,N,0,0,NV,0,0.0,0,N,300
601006.SH,23,60,-1.0,Y,2500,0.16164847212099273,NV,Close,Close,Y,4,4,0.0,9.141648472120993,0.0,0.0,8.818351527879008,0.0,N,0,0,NV,0,0.0,0,N,2500
601088.SH,12,60,-1.0,Y,800,0.4232192008117686,NV,Close,Close,Y,4,4,0.0,18.35321920081177,0.0,0.0,17.50678079918823,0.0,N,0,0,NV,0,0.0,0,N,1800
601166.SH,20,60,-1.0,Y,5400,0.19686938287989839,NV,Close,Close,Y,4,4,0.0,15.336869382879899,0.0,0.0,14.943130617120103,0.0,N,0,0,NV,0,0.0,0,N,200
601169.SH,40,60,-1.0,Y,6400,0.07128487663751863,NV,Close,Close,Y,4,4,0.0,5.961284876637518,0.0,0.0,5.818715123362481,0.0,N,0,0,NV,0,0.0,0,N,6600
