Stock,BackDays,Zhisun_day,Zhisun_price,IsFixZhisunPrice,EachStockTradeQuantity,VolAbs,LastTradeType,UpOpenFlag,DownOpenFlag,ExecTFlag,BuyLeft,SellLeft,VolUp1,VolUp2,VolUp3,VolDown4,VolDown5,VolDown6,SpecialZhisunFlag,SpecialZhisunPrice,SpecialZhisunDay,OpenTradeType,OpenTradeQuantity,OpenTradePrice,OpenTradeId,ZhisunFlag,DailyStartPosition
600000.SH,28,60,-1.0,N,5500,0.11480313715185987,NV,Close,Close,Y,4,4,0.0,9.67480313715186,0.0,0.0,9.44519686284814,0.0,N,0,0,NV,0,0.0,0,N,5700
600016.SH,38,60,-1.0,N,10200,0.07244230087365314,NV,Close,Close,Y,4,4,0.0,7.072442300873653,0.0,0.0,6.927557699126347,0.0,N,0,0,NV,0,0.0,0,N,40800
600019.SH,25,60,-1.0,N,4200,0.14925103520285943,NV,Close,Close,Y,4,4,0.0,7.93925103520286,0.0,0.0,7.64074896479714,0.0,N,0,0,NV,0,0.0,0,N,8400
600028.SH,30,60,-1.0,N,4600,0.10862873540515354,NV,Close,Close,Y,4,4,0.0,6.598628735405153,0.0,0.0,6.381371264594847,0.0,N,0,0,NV,0,0.0,0,N,4700
600029.SH,20,60,-1.0,N,1500,0.21636797044864126,NV,Close,Close,Y,4,4,0.0,8.66636797044864,0.0,0.0,8.233632029551359,0.0,N,0,0,NV,0,0.0,0,N,1600
600030.SH,17,60,-1.0,N,3300,0.2548078357006179,NV,Close,Close,Y,4,4,0.0,16.824807835700618,0.0,0.0,16.315192164299383,0.0,N,0,0,NV,0,0.0,0,N,200
600036.SH,12,60,-1.0,N,4500,0.418612815419686,NV,Close,Close,Y,4,4,0.0,26.858612815419686,0.0,0.0,26.021387184580316,0.0,N,0,0,NV,0,0.0,0,N,4700
600048.SH,18,60,-1.0,N,3200,0.2539354452966536,NV,Close,Close,Y,4,4,0.0,12.453935445296652,0.0,0.0,11.946064554703346,0.0,N,0,0,NV,0,0.0,0,N,3200
600050.SH,28,60,-1.0,N,3900,0.12668453335713484,NV,Close,Close,Y,4,4,0.0,5.046684533357134,0.0,0.0,4.7933154666428655,0.0,N,0,0,NV,0,0.0,0,N,15900
600104.SH,15,60,-1.0,N,1300,0.29707186498231497,NV,Close,Close,Y,4,4,0.0,35.287071864982316,0.0,0.0,34.69292813501769,0.0,N,0,0,NV,0,0.0,0,N,1300
600111.SH,25,60,-1.0,N,900,0.14127569057519093,NV,Close,Close,Y,4,4,0.0,11.521275690575191,0.0,0.0,11.23872430942481,0.0,N,0,0,NV,0,0.0,0,N,900
600340.SH,10,60,-1.0,N,500,0.5652493065472096,NV,Close,Close,Y,4,4,0.0,26.31524930654721,0.0,0.0,25.18475069345279,0.0,N,0,0,NV,0,0.0,0,N,600
600518.SH,12,60,-1.0,N,1000,0.41452938291285335,NV,Close,Close,Y,4,4,0.0,23.294529382912852,0.0,0.0,22.465470617087146,0.0,N,0,0,NV,0,0.0,0,N,3200
600519.SH,3,60,-1.0,N,200,10.547380791980885,NV,Close,Close,Y,4,4,0.0,742.007380791981,0.0,0.0,720.9126192080191,0.0,N,0,0,NV,0,0.0,0,N,400
600547.SH,12,60,-1.0,N,300,0.4258084748888544,NV,Close,Close,Y,4,4,0.0,24.345808474888855,0.0,0.0,23.494191525111148,0.0,N,0,0,NV,0,0.0,0,N,300
600606.SH,30,60,-1.0,N,1600,0.11098519876092168,NV,Close,Close,Y,4,4,0.0,6.650985198760922,0.0,0.0,6.429014801239078,0.0,N,0,0,NV,0,0.0,0,N,1600
600837.SH,30,60,-1.0,N,3600,0.11113357837771916,NV,Close,Close,Y,4,4,0.0,9.58113357837772,0.0,0.0,9.358866421622281,0.0,N,0,0,NV,0,0.0,0,N,200
600887.SH,10,60,-1.0,N,2600,0.575097628287509,NV,Close,Close,Y,4,4,0.0,28.475097628287507,0.0,0.0,27.32490237171249,0.0,N,0,0,NV,0,0.0,0,N,200
600919.SH,45,60,-1.0,N,2900,0.058620131013500165,NV,Close,Close,Y,4,4,0.0,6.4686201310135,0.0,0.0,6.3513798689865,0.0,N,0,0,NV,0,0.0,0,N,11600
600958.SH,20,60,-1.0,N,1300,0.20612301783462367,NV,Close,Close,Y,4,4,0.0,9.336123017834625,0.0,0.0,8.923876982165377,0.0,N,0,0,NV,0,0.0,0,N,5400
600999.SH,20,60,-1.0,N,900,0.2016828076105869,NV,Close,Close,Y,4,4,0.0,13.881682807610586,0.0,0.0,13.478317192389413,0.0,N,0,0,NV,0,0.0,0,N,300
601006.SH,23,60,-1.0,N,2500,0.15906185141359191,NV,Close,Close,Y,4,4,0.0,8.369061851413592,0.0,0.0,8.05093814858641,0.0,N,0,0,NV,0,0.0,0,N,100
601088.SH,12,60,-1.0,N,800,0.41703541733269356,NV,Close,Close,Y,4,4,0.0,20.357035417332696,0.0,0.0,19.522964582667306,0.0,N,0,0,NV,0,0.0,0,N,2600
601166.SH,20,60,-1.0,N,5400,0.18761294354479216,NV,Close,Close,Y,4,4,0.0,14.587612943544793,0.0,0.0,14.212387056455208,0.0,N,0,0,NV,0,0.0,0,N,21800
601169.SH,40,60,-1.0,N,6400,0.0678779567906428,NV,Close,Close,Y,4,4,0.0,6.097877956790643,0.0,0.0,5.962122043209358,0.0,N,0,0,NV,0,0.0,0,N,19400
601186.SH,35,60,-1.0,N,2000,0.0853343337325332,NV,Close,Close,Y,4,4,0.0,8.705334333732532,0.0,0.0,8.534665666267466,0.0,N,0,0,NV,0,0.0,0,N,6300
601211.SH,18,60,-1.0,N,1600,0.2318411137123485,NV,Close,Close,Y,4,4,0.0,14.97184111371235,0.0,0.0,14.508158886287651,0.0,N,0,0,NV,0,0.0,0,N,1900
601229.SH,25,60,-1.0,N,300,0.13499906613844706,NV,Close,Close,Y,4,4,0.0,15.894999066138446,0.0,0.0,15.625000933861553,0.0,N,0,0,NV,0,0.0,0,N,500
601288.SH,45,60,-1.0,N,17500,0.05764163879815811,NV,Close,Close,Y,4,4,0.0,3.497641638798158,0.0,0.0,3.3823583612018417,0.0,N,0,0,NV,0,0.0,0,N,70100
