Stock,BackDays,Zhisun_day,Zhisun_price,IsFixZhisunPrice,EachStockTradeQuantity,VolAbs,LastTradeType,UpOpenFlag,DownOpenFlag,ExecTFlag,BuyLeft,SellLeft,VolUp1,VolUp2,VolUp3,VolDown4,VolDown5,VolDown6,SpecialZhisunFlag,SpecialZhisunPrice,SpecialZhisunDay,OpenTradeType,OpenTradeQuantity,OpenTradePrice,OpenTradeId,ZhisunFlag,DailyStartPosition
002304.SZ,4,60,120,Y,1400,2.809658260768404,NV,Close,Close,Y,4,4,0.0,145.7996582607684,0.0,0.0,140.1803417392316,0.0,N,0,0,NV,0,0.0,0,N,800
002690.SZ,15,60,20,Y,9100,0.3059691634582267,NV,Close,Close,Y,4,4,0.0,21.365969163458225,0.0,0.0,20.754030836541773,0.0,N,0,0,NV,0,0.0,0,N,700
