Stock,BackDays,Zhisun_day,Zhisun_price,IsFixZhisunPrice,EachStockTradeQuantity,VolAbs,LastTradeType,UpOpenFlag,DownOpenFlag,ExecTFlag,BuyLeft,SellLeft,VolUp1,VolUp2,VolUp3,VolDown4,VolDown5,VolDown6,SpecialZhisunFlag,SpecialZhisunPrice,SpecialZhisunDay,OpenTradeType,OpenTradeQuantity,OpenTradePrice,OpenTradeId,ZhisunFlag,DailyStartPosition
600000.SH,28,60,-1.0,N,5500,0.11429957742448309,NV,Close,Close,Y,4,4,0.0,9.674299577424483,0.0,0.0,9.445700422575518,0.0,N,0,0,NV,0,0.0,0,N,11200
600016.SH,38,60,-1.0,N,10200,0.07211785278957854,NV,Close,Close,Y,4,4,0.0,7.182117852789579,0.0,0.0,7.037882147210421,0.0,N,0,0,NV,0,0.0,0,N,40800
600019.SH,25,60,-1.0,N,4200,0.14411857855528087,NV,Close,Close,Y,4,4,0.0,8.604118578555282,0.0,0.0,8.31588142144472,0.0,N,0,0,NV,0,0.0,0,N,8400
600028.SH,30,60,-1.0,N,4600,0.10870991170780668,NV,Close,Close,Y,4,4,0.0,6.328709911707806,0.0,0.0,6.1112900882921934,0.0,N,0,0,NV,0,0.0,0,N,9300
600029.SH,20,60,-1.0,N,1500,0.2148080646257076,NV,Close,Close,Y,4,4,0.0,9.294808064625707,0.0,0.0,8.865191935374293,0.0,N,0,0,NV,0,0.0,0,N,1600
600030.SH,17,60,-1.0,N,3300,0.2514519173287902,NV,Close,Close,Y,4,4,0.0,16.41145191732879,0.0,0.0,15.90854808267121,0.0,N,0,0,NV,0,0.0,0,N,6800
600036.SH,12,60,-1.0,N,4500,0.41784690838263183,NV,Close,Close,Y,4,4,0.0,28.087846908382634,0.0,0.0,27.25215309161737,0.0,N,0,0,NV,0,0.0,0,N,4700
600048.SH,18,60,-1.0,N,3200,0.2512818983932444,NV,Close,Close,Y,4,4,0.0,13.331281898393245,0.0,0.0,12.828718101606755,0.0,N,0,0,NV,0,0.0,0,N,3200
600050.SH,28,60,-1.0,N,3900,0.12714266014481643,NV,Close,Close,Y,4,4,0.0,4.9071426601448165,0.0,0.0,4.652857339855184,0.0,N,0,0,NV,0,0.0,0,N,15900
600104.SH,15,60,-1.0,N,1300,0.292570323368656,NV,Close,Close,Y,4,4,0.0,35.442570323368656,0.0,0.0,34.85742967663134,0.0,N,0,0,NV,0,0.0,0,N,1300
600111.SH,25,60,-1.0,N,900,0.1406553795765598,NV,Close,Close,Y,4,4,0.0,11.38065537957656,0.0,0.0,11.099344620423441,0.0,N,0,0,NV,0,0.0,0,N,1800
600340.SH,10,60,-1.0,N,500,0.5600516545104675,NV,Close,Close,Y,4,4,0.0,28.360051654510468,0.0,0.0,27.239948345489534,0.0,N,0,0,NV,0,0.0,0,N,1100
600518.SH,12,60,-1.0,N,1000,0.4126166203671452,NV,Close,Close,Y,4,4,0.0,23.172616620367148,0.0,0.0,22.347383379632856,0.0,N,0,0,NV,0,0.0,0,N,4200
