Stock,BackDays,Zhisun_day,Zhisun_price,IsFixZhisunPrice,EachStockTradeQuantity,VolAbs,LastTradeType,UpOpenFlag,DownOpenFlag,ExecTFlag,BuyLeft,SellLeft,VolUp1,VolUp2,VolUp3,VolDown4,VolDown5,VolDown6,SpecialZhisunFlag,SpecialZhisunPrice,SpecialZhisunDay,OpenTradeType,OpenTradeQuantity,OpenTradePrice,OpenTradeId,ZhisunFlag,DailyStartPosition
601229.SH,25,60,-1.0,Y,300,0.13679564599513766,NV,Close,Close,Y,4,4,0.0,15.736795645995137,0.0,0.0,15.463204354004862,0.0,N,0,0,NV,0,0.0,0,N,500
601288.SH,45,60,-1.0,Y,17500,0.0604130477337871,NV,Close,Close,Y,4,4,0.0,3.560413047733787,0.0,0.0,3.439586952266213,0.0,N,0,0,NV,0,0.0,0,N,70100
601318.SH,8,60,-1.0,Y,4600,0.8211128701509872,NV,Close,Close,Y,4,4,0.0,59.00111287015099,0.0,0.0,57.35888712984901,0.0,N,0,0,NV,0,0.0,0,N,100
601328.SH,45,60,-1.0,Y,12100,0.05785888750717111,NV,Close,Close,Y,4,4,0.0,6.0478588875071715,0.0,0.0,5.932141112492829,0.0,N,0,0,NV,0,0.0,0,N,48500
601336.SH,8,60,-1.0,Y,300,0.8201133410501471,NV,Close,Close,Y,4,4,0.0,45.24011334105015,0.0,0.0,43.599886658949856,0.0,N,0,0,NV,0,0.0,0,N,200
601390.SH,35,60,-1.0,Y,0,0.0780086099619803,NV,Close,Close,N,4,4,0.0,7.54800860996198,0.0,0.0,7.39199139003802,0.0,N,0,0,NV,0,0.0,0,N,0
601398.SH,40,60,-1.0,Y,9700,0.07462995944448736,NV,Close,Close,Y,4,4,0.0,5.594629959444487,0.0,0.0,5.445370040555512,0.0,N,0,0,NV,0,0.0,0,N,29300
601601.SH,8,60,-1.0,Y,1300,0.8317293047862683,NV,Close,Close,Y,4,4,0.0,33.42172930478627,0.0,0.0,31.758270695213735,0.0,N,0,0,NV,0,0.0,0,N,2600
601628.SH,15,60,-1.0,Y,700,0.30140231655512223,NV,Close,Close,Y,4,4,0.0,23.04140231655512,0.0,0.0,22.438597683444875,0.0,N,0,0,NV,0,0.0,0,N,700
601668.SH,30,60,-1.0,Y,6600,0.10816085641757033,NV,Close,Close,Y,4,4,0.0,5.258160856417571,0.0,0.0,5.04183914358243,0.0,N,0,0,NV,0,0.0,0,N,18480
601669.SH,35,60,-1.0,Y,2000,0.08335554488738185,NV,Close,Close,Y,4,4,0.0,5.573355544887382,0.0,0.0,5.406644455112619,0.0,N,0,0,NV,0,0.0,0,N,4300
601688.SH,15,60,-1.0,Y,1400,0.30833861003590934,NV,Close,Close,Y,4,4,0.0,14.998338610035908,0.0,0.0,14.38166138996409,0.0,N,0,0,NV,0,0.0,0,N,300
601766.SH,35,60,-1.0,Y,3200,0.09471159230157931,NV,Close,Close,Y,4,4,0.0,7.644711592301579,0.0,0.0,7.45528840769842,0.0,N,0,0,NV,0,0.0,0,N,9700
601800.SH,25,60,-1.0,Y,600,0.14029358842110992,NV,Close,Close,Y,4,4,0.0,11.380293588421111,0.0,0.0,11.09970641157889,0.0,N,0,0,NV,0,0.0,0,N,300
601818.SH,45,60,-1.0,Y,7000,0.05858383354900011,NV,Close,Close,Y,4,4,0.0,3.7185838335490002,0.0,0.0,3.601416166451,0.0,N,0,0,NV,0,0.0,0,N,28000
601857.SH,34,60,-1.0,Y,2600,0.09110159552191345,NV,Close,Close,Y,4,4,0.0,7.8511015955219134,0.0,0.0,7.668898404478086,0.0,N,0,0,NV,0,0.0,0,N,200
601878.SH,22,60,-1.0,Y,100,0.19068121232003976,NV,Close,Close,Y,4,4,0.0,8.05068121232004,0.0,0.0,7.669318787679961,0.0,N,0,0,NV,0,0.0,0,N,300
601881.SH,20,60,-1.0,Y,200,0.2147572157488161,NV,Close,Close,Y,4,4,0.0,7.924757215748816,0.0,0.0,7.495242784251184,0.0,N,0,0,NV,0,0.0,0,N,500
601985.SH,35,60,-1.0,Y,2000,0.08951806426381434,NV,Close,Close,Y,4,4,0.0,5.729518064263814,0.0,0.0,5.550481935736185,0.0,N,0,0,NV,0,0.0,0,N,4300
601988.SH,55,60,-1.0,Y,9100,0.04562748023726926,NV,Close,Close,Y,4,4,0.0,3.775627480237269,0.0,0.0,3.684372519762731,0.0,N,0,0,NV,0,0.0,0,N,36700
601989.SH,55,60,-1.0,Y,4100,0.0526294536913142,NV,Close,Close,Y,4,4,0.0,4.072629453691314,0.0,0.0,3.9673705463086852,0.0,N,0,0,NV,0,0.0,0,N,8300
603993.SH,20,60,-1.0,Y,1100,0.22861244186380478,NV,Close,Close,Y,4,4,0.0,6.448612441863805,0.0,0.0,5.991387558136195,0.0,N,0,0,NV,0,0.0,0,N,1300
600309.SH,20,60,-1.0,Y,0,0.2086022915847804,NV,Close,Close,N,4,4,0.0,46.14860229158478,0.0,0.0,45.731397708415216,0.0,N,0,0,NV,0,0.0,0,N,0
