Stock,BackDays,Zhisun_day,Zhisun_price,IsFixZhisunPrice,EachStockTradeQuantity,VolAbs,LastTradeType,UpOpenFlag,DownOpenFlag,ExecTFlag,BuyLeft,SellLeft,VolUp1,VolUp2,VolUp3,VolDown4,VolDown5,VolDown6,SpecialZhisunFlag,SpecialZhisunPrice,SpecialZhisunDay,OpenTradeType,OpenTradeQuantity,OpenTradePrice,OpenTradeId,ZhisunFlag,DailyStartPosition
601186.SH,35,60,-1.0,Y,2000,0.0893514461735207,NV,Close,Close,Y,4,4,0.0,8.69935144617352,0.0,0.0,8.52064855382648,0.0,N,0,0,NV,0,0.0,0,N,300
601211.SH,18,60,-1.0,Y,1600,0.22866880261208694,NV,Close,Close,Y,4,4,0.0,14.888668802612088,0.0,0.0,14.431331197387912,0.0,N,0,0,NV,0,0.0,0,N,1900
601229.SH,25,60,-1.0,Y,300,0.13922695620202463,NV,Close,Close,Y,4,4,0.0,10.699226956202025,0.0,0.0,10.420773043797976,0.0,N,0,0,NV,0,0.0,0,N,500
601288.SH,45,60,-1.0,Y,17500,0.06382717156796633,NV,Close,Close,Y,4,4,0.0,3.6038271715679664,0.0,0.0,3.4761728284320337,0.0,N,0,0,NV,0,0.0,0,N,52600
601318.SH,8,60,-1.0,Y,4600,0.8139849002945447,NV,Close,Close,Y,4,4,0.0,61.653984900294546,0.0,0.0,60.02601509970546,0.0,N,0,0,NV,0,0.0,0,N,100
601328.SH,45,60,-1.0,Y,12100,0.059481100534535813,NV,Close,Close,Y,4,4,0.0,5.699481100534536,0.0,0.0,5.5805188994654635,0.0,N,0,0,NV,0,0.0,0,N,24300
601336.SH,8,60,-1.0,Y,300,0.844292296123804,NV,Close,Close,Y,4,4,0.0,50.514292296123806,0.0,0.0,48.8257077038762,0.0,N,0,0,NV,0,0.0,0,N,200
601390.SH,35,60,-1.0,Y,0,0.0780086099920817,NV,Close,Close,N,4,4,0.0,7.438008609992082,0.0,0.0,7.281991390007919,0.0,N,0,0,NV,0,0.0,0,N,0
601398.SH,40,60,-1.0,Y,9700,0.07952712099243757,NV,Close,Close,Y,4,4,0.0,5.549527120992438,0.0,0.0,5.390472879007562,0.0,N,0,0,NV,0,0.0,0,N,9900
601601.SH,8,60,-1.0,Y,1300,0.8269508839651839,NV,Close,Close,Y,4,4,0.0,34.97695088396518,0.0,0.0,33.32304911603482,0.0,N,0,0,NV,0,0.0,0,N,2600
601628.SH,15,60,-1.0,Y,700,0.2989572077784538,NV,Close,Close,Y,4,4,0.0,23.948957207778452,0.0,0.0,23.351042792221545,0.0,N,0,0,NV,0,0.0,0,N,700
601668.SH,30,60,-1.0,Y,6600,0.1095899338920986,NV,Close,Close,Y,4,4,0.0,5.299589933892099,0.0,0.0,5.080410066107902,0.0,N,0,0,NV,0,0.0,0,N,11880
601669.SH,35,60,-1.0,Y,2000,0.08298490507205704,NV,Close,Close,Y,4,4,0.0,5.392984905072057,0.0,0.0,5.227015094927943,0.0,N,0,0,NV,0,0.0,0,N,4300
601688.SH,15,60,-1.0,Y,1400,0.3094119081536742,NV,Close,Close,Y,4,4,0.0,15.749411908153673,0.0,0.0,15.130588091846326,0.0,N,0,0,NV,0,0.0,0,N,300
601766.SH,35,60,-1.0,Y,3200,0.09527298512718133,NV,Close,Close,Y,4,4,0.0,7.4952729851271815,0.0,0.0,7.304727014872819,0.0,N,0,0,NV,0,0.0,0,N,6500
601800.SH,25,60,-1.0,Y,600,0.14221312370909267,NV,Close,Close,Y,4,4,0.0,11.222213123709093,0.0,0.0,10.937786876290907,0.0,N,0,0,NV,0,0.0,0,N,300
601818.SH,45,60,-1.0,Y,7000,0.06052068368564043,NV,Close,Close,Y,4,4,0.0,3.7905206836856404,0.0,0.0,3.6694793163143595,0.0,N,0,0,NV,0,0.0,0,N,21000
601857.SH,34,60,-1.0,Y,2600,0.09100433056667588,NV,Close,Close,Y,4,4,0.0,7.451004330566676,0.0,0.0,7.268995669433324,0.0,N,0,0,NV,0,0.0,0,N,200
601878.SH,22,60,-1.0,Y,100,0.1840060152076284,NV,Close,Close,Y,4,4,0.0,7.994006015207628,0.0,0.0,7.6259939847923714,0.0,N,0,0,NV,0,0.0,0,N,100
601881.SH,20,60,-1.0,Y,200,0.20263579078573107,NV,Close,Close,Y,4,4,0.0,7.822635790785731,0.0,0.0,7.417364209214269,0.0,N,0,0,NV,0,0.0,0,N,300
601985.SH,35,60,-1.0,Y,2000,0.08957913367146636,NV,Close,Close,Y,4,4,0.0,5.729579133671466,0.0,0.0,5.550420866328533,0.0,N,0,0,NV,0,0.0,0,N,4300
601988.SH,55,60,-1.0,Y,9100,0.046812064253920795,NV,Close,Close,Y,4,4,0.0,3.5968120642539207,0.0,0.0,3.503187935746079,0.0,N,0,0,NV,0,0.0,0,N,27600
601989.SH,55,60,-1.0,Y,4100,0.05316903174676515,NV,Close,Close,Y,4,4,0.0,4.063169031746765,0.0,0.0,3.9568309682532345,0.0,N,0,0,NV,0,0.0,0,N,8300
603993.SH,20,60,-1.0,Y,1100,0.2157931407499879,NV,Close,Close,Y,4,4,0.0,6.265793140749988,0.0,0.0,5.834206859250012,0.0,N,0,0,NV,0,0.0,0,N,1300
600309.SH,20,60,-1.0,Y,0,0.22085130123425506,NV,Close,Close,N,4,4,0.0,51.120851301234254,0.0,0.0,50.679148698765744,0.0,N,0,0,NV,0,0.0,0,N,0
