Stock,BackDays,Zhisun_day,Zhisun_price,IsFixZhisunPrice,EachStockTradeQuantity,VolAbs,LastTradeType,UpOpenFlag,DownOpenFlag,ExecTFlag,BuyLeft,SellLeft,VolUp1,VolUp2,VolUp3,VolDown4,VolDown5,VolDown6,SpecialZhisunFlag,SpecialZhisunPrice,SpecialZhisunDay,OpenTradeType,OpenTradeQuantity,OpenTradePrice,OpenTradeId,ZhisunFlag,DailyStartPosition
601328.SH,45,60,-1.0,N,12100,0.05627460334801381,NV,Close,Close,Y,4,4,0.0,6.106274603348013,0.0,0.0,5.993725396651986,0.0,N,0,0,NV,0,0.0,0,N,48500
601336.SH,8,60,-1.0,N,300,0.8123493630795376,NV,Close,Close,Y,4,4,0.0,44.762349363079544,0.0,0.0,43.13765063692046,0.0,N,0,0,NV,0,0.0,0,N,800
601390.SH,35,60,-1.0,N,0,0.07998635440495622,NV,Close,Close,N,4,4,0.0,7.549986354404956,0.0,0.0,7.390013645595044,0.0,N,0,0,NV,0,0.0,0,N,0
601398.SH,40,60,-1.0,N,9700,0.072459938055857,NV,Close,Close,Y,4,4,0.0,5.772459938055857,0.0,0.0,5.627540061944143,0.0,N,0,0,NV,0,0.0,0,N,39000
601601.SH,8,60,-1.0,N,1300,0.8153867825604544,NV,Close,Close,Y,4,4,0.0,35.155386782560456,0.0,0.0,33.52461321743955,0.0,N,0,0,NV,0,0.0,0,N,2600
601628.SH,15,60,-1.0,N,700,0.29537065361686904,NV,Close,Close,Y,4,4,0.0,25.25537065361687,0.0,0.0,24.664629346383133,0.0,N,0,0,NV,0,0.0,0,N,1400
601668.SH,30,60,-1.0,N,6600,0.10295105740209048,NV,Close,Close,Y,4,4,0.0,8.412951057402092,0.0,0.0,8.20704894259791,0.0,N,0,0,NV,0,0.0,0,N,19800
601669.SH,35,60,-1.0,N,2000,0.08480718317924717,NV,Close,Close,Y,4,4,0.0,5.9148071831792475,0.0,0.0,5.745192816820753,0.0,N,0,0,NV,0,0.0,0,N,8300
601688.SH,15,60,-1.0,N,1400,0.29655104289382744,NV,Close,Close,Y,4,4,0.0,17.07655104289383,0.0,0.0,16.483448957106173,0.0,N,0,0,NV,0,0.0,0,N,5900
601766.SH,35,60,-1.0,N,3200,0.08349727612675455,NV,Close,Close,Y,4,4,0.0,9.203497276126754,0.0,0.0,9.036502723873244,0.0,N,0,0,NV,0,0.0,0,N,12900
