Stock,BackDays,Zhisun_day,Zhisun_price,IsFixZhisunPrice,EachStockTradeQuantity,VolAbs,LastTradeType,UpOpenFlag,DownOpenFlag,ExecTFlag,BuyLeft,SellLeft,VolUp1,VolUp2,VolUp3,VolDown4,VolDown5,VolDown6,SpecialZhisunFlag,SpecialZhisunPrice,SpecialZhisunDay,OpenTradeType,OpenTradeQuantity,OpenTradePrice,OpenTradeId,ZhisunFlag,DailyStartPosition
601688.SH,15,60,-1.0,Y,1400,0.3161208565510282,NV,Close,Close,Y,4,4,0.0,14.61612085655103,0.0,0.0,13.983879143448972,0.0,N,0,0,NV,0,0.0,0,N,1700
601766.SH,35,60,-1.0,Y,3200,0.09465955115854881,NV,Close,Close,Y,4,4,0.0,7.484659551158549,0.0,0.0,7.295340448841451,0.0,N,0,0,NV,0,0.0,0,N,12900
601800.SH,25,60,-1.0,Y,600,0.1379324534675228,NV,Close,Close,Y,4,4,0.0,11.027932453467523,0.0,0.0,10.752067546532478,0.0,N,0,0,NV,0,0.0,0,N,1500
601818.SH,45,60,-1.0,Y,7000,0.05780728801506683,NV,Close,Close,Y,4,4,0.0,3.637807288015067,0.0,0.0,3.5221927119849332,0.0,N,0,0,NV,0,0.0,0,N,28000
601857.SH,34,60,-1.0,Y,2600,0.09107625783435444,NV,Close,Close,Y,4,4,0.0,7.541076257834354,0.0,0.0,7.358923742165646,0.0,N,0,0,NV,0,0.0,0,N,5400
601878.SH,22,60,-1.0,Y,100,0.19070149922755653,NV,Close,Close,Y,4,4,0.0,7.900701499227557,0.0,0.0,7.519298500772443,0.0,N,0,0,NV,0,0.0,0,N,300
601881.SH,20,60,-1.0,Y,200,0.21534379640941978,NV,Close,Close,Y,4,4,0.0,7.82534379640942,0.0,0.0,7.39465620359058,0.0,N,0,0,NV,0,0.0,0,N,500
601985.SH,35,60,-1.0,Y,2000,0.0894059964033599,NV,Close,Close,Y,4,4,0.0,5.65940599640336,0.0,0.0,5.48059400359664,0.0,N,0,0,NV,0,0.0,0,N,4300
601988.SH,55,60,-1.0,Y,9100,0.04388691662478838,NV,Close,Close,Y,4,4,0.0,3.6438869166247883,0.0,0.0,3.556113083375212,0.0,N,0,0,NV,0,0.0,0,N,36700
601989.SH,55,60,-1.0,Y,4100,0.052450318989419535,NV,Close,Close,Y,4,4,0.0,4.03245031898942,0.0,0.0,3.9275496810105803,0.0,N,0,0,NV,0,0.0,0,N,8300
603993.SH,20,60,-1.0,Y,1100,0.21592461221311893,NV,Close,Close,Y,4,4,0.0,5.865924612213119,0.0,0.0,5.434075387786882,0.0,N,0,0,NV,0,0.0,0,N,3500
600309.SH,20,60,-1.0,Y,0,0.20838567863307345,NV,Close,Close,N,4,4,0.0,44.19838567863307,0.0,0.0,43.78161432136693,0.0,N,0,0,NV,0,0.0,0,N,0
