Stock,BackDays,Zhisun_day,Zhisun_price,IsFixZhisunPrice,EachStockTradeQuantity,VolAbs,LastTradeType,UpOpenFlag,DownOpenFlag,ExecTFlag,BuyLeft,SellLeft,VolUp1,VolUp2,VolUp3,VolDown4,VolDown5,VolDown6,SpecialZhisunFlag,SpecialZhisunPrice,SpecialZhisunDay,OpenTradeType,OpenTradeQuantity,OpenTradePrice,OpenTradeId,ZhisunFlag,DailyStartPosition
600958.SH,20,60,-1.0,N,1300,0.20580250756365043,NV,Close,Close,Y,4,4,0.0,9.11580250756365,0.0,0.0,8.70419749243635,0.0,N,0,0,NV,0,0.0,0,N,5400
600999.SH,20,60,-1.0,N,900,0.2019323196974177,NV,Close,Close,Y,4,4,0.0,13.421932319697419,0.0,0.0,13.018067680302583,0.0,N,0,0,NV,0,0.0,0,N,300
601006.SH,23,60,-1.0,N,2500,0.16205163048977472,NV,Close,Close,Y,4,4,0.0,8.242051630489774,0.0,0.0,7.917948369510225,0.0,N,0,0,NV,0,0.0,0,N,2500
601088.SH,12,60,-1.0,N,800,0.41608398472611907,NV,Close,Close,Y,4,4,0.0,19.246083984726116,0.0,0.0,18.41391601527388,0.0,N,0,0,NV,0,0.0,0,N,2600
601166.SH,20,60,-1.0,N,5400,0.1896647903317713,NV,Close,Close,Y,4,4,0.0,14.049664790331772,0.0,0.0,13.670335209668227,0.0,N,0,0,NV,0,0.0,0,N,21800
601169.SH,40,60,-1.0,N,6400,0.06815254802479526,NV,Close,Close,Y,4,4,0.0,6.088152548024794,0.0,0.0,5.951847451975205,0.0,N,0,0,NV,0,0.0,0,N,19400
601186.SH,35,60,-1.0,N,2000,0.08696251903314703,NV,Close,Close,Y,4,4,0.0,8.406962519033147,0.0,0.0,8.233037480966853,0.0,N,0,0,NV,0,0.0,0,N,6300
601211.SH,18,60,-1.0,N,1600,0.23209709931660388,NV,Close,Close,Y,4,4,0.0,14.522097099316603,0.0,0.0,14.057902900683395,0.0,N,0,0,NV,0,0.0,0,N,1900
601229.SH,25,60,-1.0,N,300,0.1356930494309166,NV,Close,Close,Y,4,4,0.0,15.215693049430916,0.0,0.0,14.944306950569084,0.0,N,0,0,NV,0,0.0,0,N,500
601288.SH,45,60,-1.0,N,17500,0.05853162959452264,NV,Close,Close,Y,4,4,0.0,3.3785316295945225,0.0,0.0,3.261468370405477,0.0,N,0,0,NV,0,0.0,0,N,70100
601318.SH,8,60,-1.0,N,4600,0.8113428248878229,NV,Close,Close,Y,4,4,0.0,56.33134282488783,0.0,0.0,54.70865717511218,0.0,N,0,0,NV,0,0.0,0,N,100
601328.SH,45,60,-1.0,N,12100,0.05634402718045619,NV,Close,Close,Y,4,4,0.0,5.736344027180456,0.0,0.0,5.623655972819543,0.0,N,0,0,NV,0,0.0,0,N,48500
601336.SH,8,60,-1.0,N,300,0.8128373359972445,NV,Close,Close,Y,4,4,0.0,42.79283733599724,0.0,0.0,41.16716266400275,0.0,N,0,0,NV,0,0.0,0,N,200
601390.SH,35,60,-1.0,N,0,0.0780086099619803,NV,Close,Close,N,4,4,0.0,7.54800860996198,0.0,0.0,7.39199139003802,0.0,N,0,0,NV,0,0.0,0,N,0
601398.SH,40,60,-1.0,N,9700,0.0716678840311935,NV,Close,Close,Y,4,4,0.0,5.231667884031194,0.0,0.0,5.088332115968806,0.0,N,0,0,NV,0,0.0,0,N,39000
601601.SH,8,60,-1.0,N,1300,0.8079121705033776,NV,Close,Close,Y,4,4,0.0,30.60791217050338,0.0,0.0,28.992087829496622,0.0,N,0,0,NV,0,0.0,0,N,2600
601628.SH,15,60,-1.0,N,700,0.30034489985096713,NV,Close,Close,Y,4,4,0.0,22.390344899850966,0.0,0.0,21.789655100149034,0.0,N,0,0,NV,0,0.0,0,N,700
601668.SH,30,60,-1.0,N,6600,0.10707365343975342,NV,Close,Close,Y,4,4,0.0,5.117073653439753,0.0,0.0,4.902926346560246,0.0,N,0,0,NV,0,0.0,0,N,18480
601669.SH,35,60,-1.0,N,2000,0.08126019328439785,NV,Close,Close,Y,4,4,0.0,5.431260193284397,0.0,0.0,5.268739806715602,0.0,N,0,0,NV,0,0.0,0,N,8300
601688.SH,15,60,-1.0,N,1400,0.3158161831031848,NV,Close,Close,Y,4,4,0.0,14.715816183103184,0.0,0.0,14.084183816896816,0.0,N,0,0,NV,0,0.0,0,N,1700
601766.SH,35,60,-1.0,N,3200,0.09479419717335515,NV,Close,Close,Y,4,4,0.0,7.614794197173355,0.0,0.0,7.425205802826644,0.0,N,0,0,NV,0,0.0,0,N,12900
601800.SH,25,60,-1.0,N,600,0.13671990189964722,NV,Close,Close,Y,4,4,0.0,11.336719901899647,0.0,0.0,11.063280098100352,0.0,N,0,0,NV,0,0.0,0,N,2100
601818.SH,45,60,-1.0,N,7000,0.0574915867666065,NV,Close,Close,Y,4,4,0.0,3.5874915867666064,0.0,0.0,3.472508413233393,0.0,N,0,0,NV,0,0.0,0,N,28000
601857.SH,34,60,-1.0,N,2600,0.09828915700222783,NV,Close,Close,Y,4,4,0.0,7.588289157002228,0.0,0.0,7.391710842997773,0.0,N,0,0,NV,0,0.0,0,N,5400
601878.SH,22,60,-1.0,N,100,0.19276595627781132,NV,Close,Close,Y,4,4,0.0,8.072765956277811,0.0,0.0,7.687234043722189,0.0,N,0,0,NV,0,0.0,0,N,300
601881.SH,20,60,-1.0,N,200,0.21569903333304358,NV,Close,Close,Y,4,4,0.0,7.945699033333044,0.0,0.0,7.514300966666957,0.0,N,0,0,NV,0,0.0,0,N,500
601985.SH,35,60,-1.0,N,2000,0.08958248301200128,NV,Close,Close,Y,4,4,0.0,5.759582483012001,0.0,0.0,5.580417516987999,0.0,N,0,0,NV,0,0.0,0,N,4300
601988.SH,55,60,-1.0,N,9100,0.043648708610302615,NV,Close,Close,Y,4,4,0.0,3.5736487086103024,0.0,0.0,3.4863512913896972,0.0,N,0,0,NV,0,0.0,0,N,36700
601989.SH,55,60,-1.0,N,4100,0.05181275767781348,NV,Close,Close,Y,4,4,0.0,4.071812757677813,0.0,0.0,3.9681872423221862,0.0,N,0,0,NV,0,0.0,0,N,8300
603993.SH,20,60,-1.0,N,1100,0.20948358174860182,NV,Close,Close,Y,4,4,0.0,6.249483581748602,0.0,0.0,5.830516418251398,0.0,N,0,0,NV,0,0.0,0,N,3500
600309.SH,20,60,-1.0,N,0,0.21312182810720517,NV,Close,Close,N,4,4,0.0,44.613121828107204,0.0,0.0,44.18687817189279,0.0,N,0,0,NV,0,0.0,0,N,0
