Stock,BackDays,Zhisun_day,Zhisun_price,IsFixZhisunPrice,EachStockTradeQuantity,VolAbs,LastTradeType,UpOpenFlag,DownOpenFlag,ExecTFlag,BuyLeft,SellLeft,VolUp1,VolUp2,VolUp3,VolDown4,VolDown5,VolDown6,SpecialZhisunFlag,SpecialZhisunPrice,SpecialZhisunDay,OpenTradeType,OpenTradeQuantity,OpenTradePrice,OpenTradeId,ZhisunFlag,DailyStartPosition
600000.SH,28,60,-1.0,N,5500,0.11429931948513428,NV,Close,Close,Y,4,4,0.0,9.594299319485135,0.0,0.0,9.365700680514866,0.0,N,0,0,NV,0,0.0,0,N,11200
600016.SH,38,60,-1.0,N,10200,0.07205626704147229,NV,Close,Close,Y,4,4,0.0,7.112056267041472,0.0,0.0,6.967943732958528,0.0,N,0,0,NV,0,0.0,0,N,40800
600019.SH,25,60,-1.0,N,4200,0.1464866350247042,NV,Close,Close,Y,4,4,0.0,8.236486635024704,0.0,0.0,7.943513364975296,0.0,N,0,0,NV,0,0.0,0,N,8400
600028.SH,30,60,-1.0,N,4600,0.1089643669569679,NV,Close,Close,Y,4,4,0.0,6.208964366956968,0.0,0.0,5.991035633043031,0.0,N,0,0,NV,0,0.0,0,N,9300
600029.SH,20,60,-1.0,N,1500,0.21535598369440154,NV,Close,Close,Y,4,4,0.0,8.9953559836944,0.0,0.0,8.564644016305598,0.0,N,0,0,NV,0,0.0,0,N,1600
600030.SH,17,60,-1.0,N,3300,0.2524945368091119,NV,Close,Close,Y,4,4,0.0,16.612494536809113,0.0,0.0,16.107505463190886,0.0,N,0,0,NV,0,0.0,0,N,6800
600036.SH,12,60,-1.0,N,4500,0.41813831866831697,NV,Close,Close,Y,4,4,0.0,27.318138318668314,0.0,0.0,26.481861681331683,0.0,N,0,0,NV,0,0.0,0,N,4700
600048.SH,18,60,-1.0,N,3200,0.25442419220832113,NV,Close,Close,Y,4,4,0.0,12.734424192208321,0.0,0.0,12.22557580779168,0.0,N,0,0,NV,0,0.0,0,N,3200
600050.SH,28,60,-1.0,N,3900,0.12741906105264866,NV,Close,Close,Y,4,4,0.0,4.9374190610526485,0.0,0.0,4.682580938947351,0.0,N,0,0,NV,0,0.0,0,N,15900
600104.SH,15,60,-1.0,N,1300,0.29253418632695294,NV,Close,Close,Y,4,4,0.0,35.44253418632695,0.0,0.0,34.857465813673045,0.0,N,0,0,NV,0,0.0,0,N,1300
600111.SH,25,60,-1.0,N,900,0.14102842786635822,NV,Close,Close,Y,4,4,0.0,11.481028427866358,0.0,0.0,11.198971572133642,0.0,N,0,0,NV,0,0.0,0,N,1800
600340.SH,10,60,-1.0,N,500,0.5636536832926978,NV,Close,Close,Y,4,4,0.0,26.9736536832927,0.0,0.0,25.8463463167073,0.0,N,0,0,NV,0,0.0,0,N,1100
600518.SH,12,60,-1.0,N,1000,0.4123041581868528,NV,Close,Close,Y,4,4,0.0,22.952304158186852,0.0,0.0,22.127695841813146,0.0,N,0,0,NV,0,0.0,0,N,4200
600519.SH,3,60,-1.0,N,200,10.378099318785498,NV,Close,Close,Y,4,4,0.0,765.1780993187855,0.0,0.0,744.4219006812144,0.0,N,0,0,NV,0,0.0,0,N,400
600547.SH,12,60,-1.0,N,300,0.4266281178652614,NV,Close,Close,Y,4,4,0.0,24.45662811786526,0.0,0.0,23.60337188213474,0.0,N,0,0,NV,0,0.0,0,N,300
600606.SH,30,60,-1.0,N,1600,0.11066224513161614,NV,Close,Close,Y,4,4,0.0,6.660662245131616,0.0,0.0,6.439337754868384,0.0,N,0,0,NV,0,0.0,0,N,1600
